"TreeID","bark.thicknesses"
"QULA002",15.5938242402346
"QULA002",15.606886041713
"QULA002",15.6501030163334
"QULA002",15.6685655460249
"QULA002",15.628158355442
"QULA002",15.3777629030249
"QULA002",15.1027596407162
"QULA002",14.7999810047806
"QULA002",14.7697505918894
"QULA002",14.6362952238264
"QULA002",14.3112028696107
"QULA002",13.9494423754239
"QULA002",13.5995590686839
"QULA002",13.2905651532699
"QULA002",13.0358476083122
"QULA002",12.9628588728094
"QULA002",13.0628540778316
"QULA002",12.9758335222323
"QULA002",12.8197656246813
"QULA002",12.6773945185762
"QULA002",12.7820767134707
"QULA002",12.8637897377296
"QULA002",13.1155511644488
"QULA002",13.3043803011591
"QULA002",13.1754887076723
"QULA002",13.0586694782235
"QULA002",13.1357288140596
